"URL","Title","Season","Episode","Show"
"https://www.mtv.com/episodes/1dwmw2/decoded-social-justice-warrior-training-video-leaked-season-2-ep-12","Decoded - Season 2, Ep. 12 - Social Justice Warrior Training Video Leaked - Full Episode | MTV",2,12,"Decoded"
"https://www.mtv.com/episodes/qhbpyx/decoded-you-can-t-sound-white-season-2-ep-14","Decoded - Season 2, Ep. 14 - You Can't Sound White - Full Episode | MTV",2,14,"Decoded"
"https://www.mtv.com/episodes/8outtu/decoded-a-world-without-black-history-season-2-ep-16","Decoded - Season 2, Ep. 16 - A World Without Black History - Full Episode | MTV",2,16,"Decoded"
"https://www.mtv.com/episodes/awted4/decoded-four-reasons-white-pride-makes-people-uneasy-season-2-ep-18","Decoded - Season 2, Ep. 18 - Four Reasons White Pride Makes People Uneasy - Full Episode | MTV",2,18,"Decoded"
"https://www.mtv.com/episodes/vyh1br/decoded-six-phrases-with-surprisingly-racist-origins-season-2-ep-2","Decoded - Season 2, Ep. 2 - Six Phrases with Surprisingly Racist Origins - Full Episode | MTV",2,2,"Decoded"
"https://www.mtv.com/episodes/o9bdkv/decoded-if-you-farted-every-time-you-were-racist-season-2-ep-20","Decoded - Season 2, Ep. 20 - If You Farted Every Time You Were Racist - Full Episode | MTV",2,20,"Decoded"
"https://www.mtv.com/episodes/f40xf0/decoded-12-trump-business-fails-season-2-ep-22","Decoded - Season 2, Ep. 22 - 12 Trump Business Fails - Full Episode | MTV",2,22,"Decoded"
"https://www.mtv.com/episodes/wwuk53/decoded-five-countries-besides-america-with-race-issues-season-2-ep-23","Decoded - Season 2, Ep. 23 - Five Countries (Besides America) with Race Issues - Full Episode | MTV",2,23,"Decoded"
"https://www.mtv.com/episodes/bko279/decoded-stop-blaming-affirmative-action-for-your-college-rejection-season-2-ep-24","Decoded - Season 2, Ep. 24 - Stop Blaming Affirmative Action for Your College Rejection - Full Episode | MTV",2,24,"Decoded"
"https://www.mtv.com/episodes/nxgpyd/decoded-12-racist-halloween-costumes-for-kids-season-2-ep-4","Decoded - Season 2, Ep. 4 - 12 Racist Halloween Costumes for Kids - Full Episode | MTV",2,4,"Decoded"
"https://www.mtv.com/episodes/k918h2/decoded-five-reasons-student-loans-are-bulls-t-season-2-ep-5","Decoded - Season 2, Ep. 5 - Five Reasons Student Loans are Bulls**t - Full Episode | MTV",2,5,"Decoded"
"https://www.mtv.com/episodes/w0b23r/decoded-white-people-whitesplain-whitesplaining-season-2-ep-6","Decoded - Season 2, Ep. 6 - White People Whitesplain Whitesplaining - Full Episode | MTV",2,6,"Decoded"
"https://www.mtv.com/episodes/yfjryb/decoded-seven-myths-about-cultural-appropriation-debunked-season-2-ep-7","Decoded - Season 2, Ep. 7 - Seven Myths About Cultural Appropriation Debunked - Full Episode | MTV",2,7,"Decoded"
"https://www.mtv.com/episodes/apnvlw/decoded-everything-you-know-about-thanksgiving-is-wrong-season-2-ep-8","Decoded - Season 2, Ep. 8 - Everything You Know About Thanksgiving Is Wrong - Full Episode | MTV",2,8,"Decoded"
"https://www.mtv.com/episodes/ezgccw/decoded-can-you-guess-who-s-muslim-featuring-karim-metwaly-season-3-ep-10","Decoded - Season 3, Ep. 10 - Can You Guess Who's Muslim? featuring Karim Metwaly - Full Episode | MTV",3,10,"Decoded"
"https://www.mtv.com/episodes/lal7gy/decoded-four-black-lives-matter-myths-debunked-season-3-ep-11","Decoded - Season 3, Ep. 11 - Four Black Lives Matter Myths Debunked - Full Episode | MTV",3,11,"Decoded"
"https://www.mtv.com/episodes/d7gyjx/decoded-if-facebook-arguments-were-a-cage-match-season-3-ep-2","Decoded - Season 3, Ep. 2 - If Facebook Arguments Were a Cage Match - Full Episode | MTV",3,2,"Decoded"
"https://www.mtv.com/episodes/3bpcx9/decoded-three-black-female-stereotypes-that-need-to-die-season-3-ep-3","Decoded - Season 3, Ep. 3 - Three Black Female Stereotypes That Need to Die - Full Episode | MTV",3,3,"Decoded"
"https://www.mtv.com/episodes/d3k5k6/decoded-the-problem-with-white-beauty-standards-season-3-ep-4","Decoded - Season 3, Ep. 4 - The Problem with White Beauty Standards - Full Episode | MTV",3,4,"Decoded"
"https://www.mtv.com/episodes/a1nh73/decoded-the-weird-history-of-asian-sex-stereotypes-season-3-ep-5","Decoded - Season 3, Ep. 5 - The Weird History of Asian Sex Stereotypes - Full Episode | MTV",3,5,"Decoded"
"https://www.mtv.com/episodes/6005eq/decoded-unpaid-internships-a-horror-movie-trailer-season-3-ep-6","Decoded - Season 3, Ep. 6 - Unpaid Internships: A Horror Movie Trailer - Full Episode | MTV",3,6,"Decoded"
"https://www.mtv.com/episodes/5l98pj/decoded-why-color-blindness-will-not-end-racism-season-3-ep-7","Decoded - Season 3, Ep. 7 - Why Color Blindness Will Not End Racism - Full Episode | MTV",3,7,"Decoded"
"https://www.mtv.com/episodes/iryke9/decoded-social-justice-rap-battle-featuring-the-key-of-awesome-season-3-ep-8","Decoded - Season 3, Ep. 8 - Social Justice Rap Battle featuring The Key of Awesome - Full Episode | MTV",3,8,"Decoded"
"https://www.mtv.com/episodes/o4u1px/decoded-why-racism-isn-t-just-a-southern-problem-season-3-ep-9","Decoded - Season 3, Ep. 9 - Why Racism Isn't Just a Southern Problem - Full Episode | MTV",3,9,"Decoded"
"https://www.mtv.com/episodes/yqystk/decoded-five-excuses-for-slavery-that-need-to-stop-season-4-ep-1","Decoded - Season 4, Ep. 1 - Five Excuses for Slavery That Need to Stop - Full Episode | MTV",4,1,"Decoded"
"https://www.mtv.com/episodes/pnrnvn/decoded-five-transgender-tropes-that-need-to-stop-ft-patti-harrison-season-5-ep-10","Decoded - Season 5, Ep. 10 - Five Transgender Tropes That Need to Stop ft. Patti Harrison - Full Episode | MTV",5,10,"Decoded"
"https://www.mtv.com/episodes/cb8fu1/decoded-how-to-stop-victim-blaming-season-5-ep-12","Decoded - Season 5, Ep. 12 - How to Stop Victim Blaming - Full Episode | MTV",5,12,"Decoded"
"https://www.mtv.com/episodes/ebglmu/decoded-why-legal-immigration-to-the-u-s-is-almost-impossible-season-5-ep-2","Decoded - Season 5, Ep. 2 - Why Legal Immigration to the U.S. Is Almost Impossible - Full Episode | MTV",5,2,"Decoded"
"https://www.mtv.com/episodes/s7d4ec/decoded-three-cinco-de-mayo-misconceptions-debunked-season-5-ep-5","Decoded - Season 5, Ep. 5 - Three Cinco de Mayo Misconceptions Debunked - Full Episode | MTV",5,5,"Decoded"
"https://www.mtv.com/episodes/hsv9kl/decoded-five-poverty-myths-debunked-featuring-the-liberal-redneck-season-5-ep-6","Decoded - Season 5, Ep. 6 - Five Poverty Myths Debunked featuring The Liberal Redneck - Full Episode | MTV",5,6,"Decoded"
"https://www.mtv.com/episodes/lah326/decoded-how-to-be-queer-af-at-prom-featuring-dylan-marron-season-5-ep-7","Decoded - Season 5, Ep. 7 - How to Be Queer AF at Prom featuring Dylan Marron - Full Episode | MTV",5,7,"Decoded"
"https://www.mtv.com/episodes/61ye84/decoded-five-mental-health-stigmas-that-need-to-go-season-5-ep-8","Decoded - Season 5, Ep. 8 - Five Mental Health Stigmas That Need to Go - Full Episode | MTV",5,8,"Decoded"
"https://www.mtv.com/episodes/g0sd2j/decoded-are-all-asians-rich-featuring-lily-du-season-6-ep-10","Decoded - Season 6, Ep. 10 - Are All Asians Rich? featuring Lily Du - Full Episode | MTV",6,10,"Decoded"
"https://www.mtv.com/episodes/59qfrc/decoded-can-you-choose-your-own-pronouns-featuring-patti-harrison-season-6-ep-11","Decoded - Season 6, Ep. 11 - Can You Choose Your Own Pronouns? featuring Patti Harrison - Full Episode | MTV",6,11,"Decoded"
"https://www.mtv.com/episodes/gb2buf/decoded-do-all-muslim-women-wear-a-hijab-featuring-fareeha-khan-season-6-ep-2","Decoded - Season 6, Ep. 2 - Do All Muslim Women Wear a Hijab? featuring Fareeha Khan - Full Episode | MTV",6,2,"Decoded"
"https://www.mtv.com/episodes/csykxo/decoded-four-black-hair-myths-debunked-season-6-ep-5","Decoded - Season 6, Ep. 5 - Four Black Hair Myths Debunked - Full Episode | MTV",6,5,"Decoded"
"https://www.mtv.com/episodes/8a11do/decoded-racism-in-gay-dating-featuring-dylan-marron-season-6-ep-6","Decoded - Season 6, Ep. 6 - Racism in Gay Dating? featuring Dylan Marron - Full Episode | MTV",6,6,"Decoded"
"https://www.mtv.com/episodes/3y0ee3/decoded-colorism-in-the-latinx-community-featuring-lee-chin-season-6-ep-8","Decoded - Season 6, Ep. 8 - Colorism in the Latinx Community featuring Lee Chin - Full Episode | MTV",6,8,"Decoded"
"https://www.mtv.com/episodes/qq9pzd/decoded-are-mexicans-taking-our-jobs-featuring-maritza-montanez-season-6-ep-9","Decoded - Season 6, Ep. 9 - Are Mexicans Taking Our Jobs? featuring Maritza Montanez - Full Episode | MTV",6,9,"Decoded"
"https://www.mtv.com/episodes/siroyr/decoded-four-reasons-school-dress-codes-are-sexist-season-7-ep-1","Decoded - Season 7, Ep. 1 - Four Reasons School Dress Codes Are Sexist - Full Episode | MTV",7,1,"Decoded"
"https://www.mtv.com/episodes/gq6hwm/decoded-the-history-of-cholo-season-7-ep-11","Decoded - Season 7, Ep. 11 - The History of Cholo - Full Episode | MTV",7,11,"Decoded"
"https://www.mtv.com/episodes/yqchsd/decoded-light-skinned-privilege-season-7-ep-12","Decoded - Season 7, Ep. 12 - Light-Skinned Privilege - Full Episode | MTV",7,12,"Decoded"
"https://www.mtv.com/episodes/kbjtxt/decoded-five-phrases-disabled-people-are-tired-of-season-7-ep-3","Decoded - Season 7, Ep. 3 - Five Phrases Disabled People Are Tired Of - Full Episode | MTV",7,3,"Decoded"
"https://www.mtv.com/episodes/9jggwg/decoded-the-virginity-double-standard-season-7-ep-7","Decoded - Season 7, Ep. 7 - The Virginity Double Standard - Full Episode | MTV",7,7,"Decoded"
"https://www.mtv.com/episodes/ejk59m/decoded-five-asexuality-myths-debunked-season-7-ep-8","Decoded - Season 7, Ep. 8 - Five Asexuality Myths Debunked - Full Episode | MTV",7,8,"Decoded"
"https://www.mtv.com/episodes/z95auq/decoded-three-reasons-being-called-exotic-is-not-a-compliment-season-7-ep-9","Decoded - Season 7, Ep. 9 - Three Reasons Being Called Exotic Is Not a Compliment - Full Episode | MTV",7,9,"Decoded"
"https://www.mtv.com/episodes/l6s4hl/decoded-why-it-s-not-about-good-cops-vs-bad-cops-season-8-ep-1","Decoded - Season 8, Ep. 1 - Why It's Not About Good Cops vs. Bad Cops - Full Episode | MTV",8,1,"Decoded"
"https://www.mtv.com/episodes/vadtsl/decoded-why-prosecuting-police-is-almost-impossible-season-8-ep-2","Decoded - Season 8, Ep. 2 - Why Prosecuting Police Is Almost Impossible - Full Episode | MTV",8,2,"Decoded"
"https://www.mtv.com/episodes/c5d1fc/decoded-three-hollywood-myths-about-police-season-8-ep-3","Decoded - Season 8, Ep. 3 - Three Hollywood Myths About Police - Full Episode | MTV",8,3,"Decoded"
"https://www.mtv.com/episodes/qv480f/decoded-the-racist-origins-of-police-season-8-ep-4","Decoded - Season 8, Ep. 4 - The Racist Origins of Police - Full Episode | MTV",8,4,"Decoded"
"https://www.mtv.com/episodes/ibxv4z/decoded-the-war-on-drugs-is-a-lie-season-8-ep-5","Decoded - Season 8, Ep. 5 - The War on Drugs Is a Lie - Full Episode | MTV",8,5,"Decoded"
"https://www.mtv.com/episodes/aig6j2/decoded-how-to-defund-the-police-season-8-ep-6","Decoded - Season 8, Ep. 6 - How to Defund the Police - Full Episode | MTV",8,6,"Decoded"
"https://www.mtv.com/episodes/vjooi2/families-of-the-mafia-part-i-season-1-ep-1","Families of the Mafia - Season 1, Ep. 1 - Part I - Full Episode | MTV",1,1,"Families of the Mafia"
"https://www.mtv.com/episodes/m0pn62/families-of-the-mafia-part-ii-season-1-ep-2","Families of the Mafia - Season 1, Ep. 2 - Part II - Full Episode | MTV",1,2,"Families of the Mafia"
"https://www.mtv.com/episodes/jxh0ci/families-of-the-mafia-part-iii-season-1-ep-3","Families of the Mafia - Season 1, Ep. 3 - Part III - Full Episode | MTV",1,3,"Families of the Mafia"
"https://www.mtv.com/episodes/it85f1/families-of-the-mafia-part-iv-season-1-ep-4","Families of the Mafia - Season 1, Ep. 4 - Part IV - Full Episode | MTV",1,4,"Families of the Mafia"
"https://www.mtv.com/episodes/bj1y1r/families-of-the-mafia-part-v-season-1-ep-5","Families of the Mafia - Season 1, Ep. 5 - Part V - Full Episode | MTV",1,5,"Families of the Mafia"
"https://www.mtv.com/episodes/8lxkvk/families-of-the-mafia-part-vi-season-1-ep-6","Families of the Mafia - Season 1, Ep. 6 - Part VI - Full Episode | MTV",1,6,"Families of the Mafia"
"https://www.mtv.com/episodes/1kkzqk/families-of-the-mafia-chapter-1-reflection-season-2-ep-1","Families of the Mafia - Season 2, Ep. 1 - Chapter 1 - Reflection - Full Episode | MTV",2,1,"Families of the Mafia"
"https://www.mtv.com/episodes/72emdf/families-of-the-mafia-chapter-10-conclusion-season-2-ep-10","Families of the Mafia - Season 2, Ep. 10 - Chapter 10 - Conclusion - Full Episode | MTV",2,10,"Families of the Mafia"
"https://www.mtv.com/episodes/ffgqr7/families-of-the-mafia-chapter-2-redemption-season-2-ep-2","Families of the Mafia - Season 2, Ep. 2 - Chapter 2 - Redemption - Full Episode | MTV",2,2,"Families of the Mafia"
"https://www.mtv.com/episodes/l1hyyf/families-of-the-mafia-chapter-3-understanding-season-2-ep-3","Families of the Mafia - Season 2, Ep. 3 - Chapter 3 - Understanding - Full Episode | MTV",2,3,"Families of the Mafia"
"https://www.mtv.com/episodes/t6it9c/families-of-the-mafia-chapter-4-discovering-season-2-ep-4","Families of the Mafia - Season 2, Ep. 4 - Chapter 4 - Discovering - Full Episode | MTV",2,4,"Families of the Mafia"
"https://www.mtv.com/episodes/421zl0/families-of-the-mafia-chapter-5-confirmation-season-2-ep-5","Families of the Mafia - Season 2, Ep. 5 - Chapter 5 - Confirmation - Full Episode | MTV",2,5,"Families of the Mafia"
"https://www.mtv.com/episodes/p81kyd/families-of-the-mafia-chapter-6-rebuilding-season-2-ep-6","Families of the Mafia - Season 2, Ep. 6 - Chapter 6 - Rebuilding - Full Episode | MTV",2,6,"Families of the Mafia"
"https://www.mtv.com/episodes/5ykn5o/families-of-the-mafia-chapter-7-homecoming-season-2-ep-7","Families of the Mafia - Season 2, Ep. 7 - Chapter 7 - Homecoming - Full Episode | MTV",2,7,"Families of the Mafia"
"https://www.mtv.com/episodes/b51ksx/families-of-the-mafia-chapter-8-healing-season-2-ep-8","Families of the Mafia - Season 2, Ep. 8 - Chapter 8 - Healing - Full Episode | MTV",2,8,"Families of the Mafia"
"https://www.mtv.com/episodes/3nzlud/families-of-the-mafia-chapter-9-reconciliation-season-2-ep-9","Families of the Mafia - Season 2, Ep. 9 - Chapter 9 - Reconciliation - Full Episode | MTV",2,9,"Families of the Mafia"
"https://www.mtv.com/episodes/6mdwdf/the-challenge-battle-for-a-new-champion-friend-or-faux-season-38-ep-2","Friend or Faux - The Challenge: Battle for a New Champion (Video Clip) | MTV",38,2,"Friend or Faux"
"https://www.mtv.com/episodes/d4moe0/friendzone-conner-and-gaby-season-1-ep-1","Friendzone - Season 1, Ep. 1 - Conner and Gaby - Full Episode | MTV",1,1,"Friendzone"
"https://www.mtv.com/episodes/f7cc36/friendzone-polly-and-stephanie-season-1-ep-10","Friendzone - Season 1, Ep. 10 - Polly and Stephanie - Full Episode | MTV",1,10,"Friendzone"
"https://www.mtv.com/episodes/8qb2uk/friendzone-stephanie-and-sean-season-1-ep-11","Friendzone - Season 1, Ep. 11 - Stephanie and Sean - Full Episode | MTV",1,11,"Friendzone"
"https://www.mtv.com/episodes/uih7ak/friendzone-david-and-b-hawk-season-1-ep-12","Friendzone - Season 1, Ep. 12 - David and B-Hawk - Full Episode | MTV",1,12,"Friendzone"
"https://www.mtv.com/episodes/n0eiao/friendzone-kris-and-rachel-season-1-ep-13","Friendzone - Season 1, Ep. 13 - Kris and Rachel - Full Episode | MTV",1,13,"Friendzone"
"https://www.mtv.com/episodes/ip5wlf/friendzone-bryan-and-kenise-season-1-ep-14","Friendzone - Season 1, Ep. 14 - Bryan and Kenise - Full Episode | MTV",1,14,"Friendzone"
"https://www.mtv.com/episodes/cyz6e2/friendzone-krystal-and-mike-season-1-ep-15","Friendzone - Season 1, Ep. 15 - Krystal and Mike - Full Episode | MTV",1,15,"Friendzone"
"https://www.mtv.com/episodes/1akbn0/friendzone-alex-and-asha-season-1-ep-16","Friendzone - Season 1, Ep. 16 - Alex and Asha - Full Episode | MTV",1,16,"Friendzone"
"https://www.mtv.com/episodes/emougi/friendzone-aja-and-paulie-season-1-ep-17","Friendzone - Season 1, Ep. 17 - Aja and Paulie - Full Episode | MTV",1,17,"Friendzone"
"https://www.mtv.com/episodes/da0fci/friendzone-danielle-and-jenna-season-1-ep-18","Friendzone - Season 1, Ep. 18 - Danielle and Jenna - Full Episode | MTV",1,18,"Friendzone"
"https://www.mtv.com/episodes/k8f7cb/friendzone-nicole-and-andrew-season-1-ep-19","Friendzone - Season 1, Ep. 19 - Nicole and Andrew - Full Episode | MTV",1,19,"Friendzone"
"https://www.mtv.com/episodes/k0lh5t/friendzone-heather-and-kevin-season-1-ep-2","Friendzone - Season 1, Ep. 2 - Heather and Kevin - Full Episode | MTV",1,2,"Friendzone"
"https://www.mtv.com/episodes/2v90md/friendzone-franklin-and-wayne-season-1-ep-20","Friendzone - Season 1, Ep. 20 - Franklin and Wayne - Full Episode | MTV",1,20,"Friendzone"
"https://www.mtv.com/episodes/zxeffb/friendzone-peter-and-christie-season-1-ep-3","Friendzone - Season 1, Ep. 3 - Peter and Christie - Full Episode | MTV",1,3,"Friendzone"
"https://www.mtv.com/episodes/1f1pjs/friendzone-alex-and-dan-season-1-ep-4","Friendzone - Season 1, Ep. 4 - Alex and Dan - Full Episode | MTV",1,4,"Friendzone"
"https://www.mtv.com/episodes/ltnyv9/friendzone-fitz-and-shelly-season-1-ep-5","Friendzone - Season 1, Ep. 5 - Fitz and Shelly - Full Episode | MTV",1,5,"Friendzone"
"https://www.mtv.com/episodes/kt9y69/friendzone-jamie-and-jackie-season-1-ep-6","Friendzone - Season 1, Ep. 6 - Jamie and Jackie - Full Episode | MTV",1,6,"Friendzone"
"https://www.mtv.com/episodes/chxfvu/friendzone-jeremy-and-nate-season-1-ep-7","Friendzone - Season 1, Ep. 7 - Jeremy and Nate - Full Episode | MTV",1,7,"Friendzone"
"https://www.mtv.com/episodes/j44d7u/friendzone-angelica-and-shivani-season-1-ep-8","Friendzone - Season 1, Ep. 8 - Angelica and Shivani - Full Episode | MTV",1,8,"Friendzone"
"https://www.mtv.com/episodes/xe9rcq/friendzone-katy-and-jaci-season-1-ep-9","Friendzone - Season 1, Ep. 9 - Katy and Jaci - Full Episode | MTV",1,9,"Friendzone"
"https://www.mtv.com/episodes/bpdrmn/friendzone-yohamna-and-joe-season-2-ep-1","Friendzone - Season 2, Ep. 1 - Yohamna and Joe - Full Episode | MTV",2,1,"Friendzone"
"https://www.mtv.com/episodes/8jpx2b/friendzone-danny-and-travis-season-2-ep-10","Friendzone - Season 2, Ep. 10 - Danny and Travis - Full Episode | MTV",2,10,"Friendzone"
"https://www.mtv.com/episodes/b2jth2/friendzone-luna-and-carleen-season-2-ep-11","Friendzone - Season 2, Ep. 11 - Luna and Carleen - Full Episode | MTV",2,11,"Friendzone"
"https://www.mtv.com/episodes/kurnsv/friendzone-bianca-and-tanner-season-2-ep-12","Friendzone - Season 2, Ep. 12 - Bianca and Tanner - Full Episode | MTV",2,12,"Friendzone"
"https://www.mtv.com/episodes/w876yp/friendzone-lauren-and-chris-season-2-ep-13","Friendzone - Season 2, Ep. 13 - Lauren and Chris - Full Episode | MTV",2,13,"Friendzone"
"https://www.mtv.com/episodes/l3wgxq/friendzone-megan-and-joey-season-2-ep-14","Friendzone - Season 2, Ep. 14 - Megan and Joey - Full Episode | MTV",2,14,"Friendzone"
"https://www.mtv.com/episodes/fegmn9/friendzone-mariah-and-dane-season-2-ep-15","Friendzone - Season 2, Ep. 15 - Mariah and Dane - Full Episode | MTV",2,15,"Friendzone"
"https://www.mtv.com/episodes/qdu6o7/friendzone-justice-and-andrew-season-2-ep-16","Friendzone - Season 2, Ep. 16 - Justice and Andrew - Full Episode | MTV",2,16,"Friendzone"
"https://www.mtv.com/episodes/h8zp2v/friendzone-memo-and-percy-season-2-ep-17","Friendzone - Season 2, Ep. 17 - Memo and Percy - Full Episode | MTV",2,17,"Friendzone"
"https://www.mtv.com/episodes/4l5khs/friendzone-andrew-and-myke-season-2-ep-18","Friendzone - Season 2, Ep. 18 - Andrew and Myke - Full Episode | MTV",2,18,"Friendzone"
"https://www.mtv.com/episodes/6yd9l6/friendzone-alex-and-james-season-2-ep-19","Friendzone - Season 2, Ep. 19 - Alex and James - Full Episode | MTV",2,19,"Friendzone"
"https://www.mtv.com/episodes/1hx3er/friendzone-cassie-and-nyk-season-2-ep-2","Friendzone - Season 2, Ep. 2 - Cassie and Nyk - Full Episode | MTV",2,2,"Friendzone"
"https://www.mtv.com/episodes/kuyg2x/friendzone-stephanie-and-mary-kate-season-2-ep-20","Friendzone - Season 2, Ep. 20 - Stephanie and Mary Kate - Full Episode | MTV",2,20,"Friendzone"
"https://www.mtv.com/episodes/wtz05e/friendzone-lauren-and-juan-season-2-ep-21","Friendzone - Season 2, Ep. 21 - Lauren and Juan - Full Episode | MTV",2,21,"Friendzone"
"https://www.mtv.com/episodes/vanbsi/friendzone-robin-and-tyler-season-2-ep-22","Friendzone - Season 2, Ep. 22 - Robin and Tyler - Full Episode | MTV",2,22,"Friendzone"
"https://www.mtv.com/episodes/hy0uqp/friendzone-antonio-and-stormy-season-2-ep-3","Friendzone - Season 2, Ep. 3 - Antonio and Stormy - Full Episode | MTV",2,3,"Friendzone"
"https://www.mtv.com/episodes/skgrpp/friendzone-jojo-and-kristen-season-2-ep-4","Friendzone - Season 2, Ep. 4 - Jojo and Kristen - Full Episode | MTV",2,4,"Friendzone"
"https://www.mtv.com/episodes/otiy1j/friendzone-nicole-and-agape-season-2-ep-5","Friendzone - Season 2, Ep. 5 - Nicole and Agape - Full Episode | MTV",2,5,"Friendzone"
"https://www.mtv.com/episodes/x9plyp/friendzone-spenser-and-nazzy-season-2-ep-6","Friendzone - Season 2, Ep. 6 - Spenser and Nazzy - Full Episode | MTV",2,6,"Friendzone"
"https://www.mtv.com/episodes/6cjjzn/friendzone-amy-and-tonee-season-2-ep-7","Friendzone - Season 2, Ep. 7 - Amy and Tonee - Full Episode | MTV",2,7,"Friendzone"
"https://www.mtv.com/episodes/gfcm6x/friendzone-caiti-and-jarvis-season-2-ep-8","Friendzone - Season 2, Ep. 8 - Caiti and Jarvis - Full Episode | MTV",2,8,"Friendzone"
"https://www.mtv.com/episodes/1q9zof/friendzone-ryan-and-ashley-season-2-ep-9","Friendzone - Season 2, Ep. 9 - Ryan and Ashley - Full Episode | MTV",2,9,"Friendzone"
"https://www.mtv.com/episodes/ecdgkl/friendzone-chris-and-crystal-season-3-ep-1","Friendzone - Season 3, Ep. 1 - Chris and Crystal - Full Episode | MTV",3,1,"Friendzone"
"https://www.mtv.com/episodes/ca8snh/friendzone-john-and-clarissa-season-3-ep-10","Friendzone - Season 3, Ep. 10 - John and Clarissa - Full Episode | MTV",3,10,"Friendzone"
"https://www.mtv.com/episodes/ttfi0e/friendzone-day-and-derian-season-3-ep-11","Friendzone - Season 3, Ep. 11 - Day and Derian - Full Episode | MTV",3,11,"Friendzone"
"https://www.mtv.com/episodes/kpnvhi/friendzone-tebyus-and-alec-season-3-ep-12","Friendzone - Season 3, Ep. 12 - Tebyus and Alec - Full Episode | MTV",3,12,"Friendzone"
"https://www.mtv.com/episodes/ua38k4/friendzone-kat-and-maya-season-3-ep-13","Friendzone - Season 3, Ep. 13 - Kat and Maya - Full Episode | MTV",3,13,"Friendzone"
"https://www.mtv.com/episodes/yn9owg/friendzone-nick-and-ben-season-3-ep-14","Friendzone - Season 3, Ep. 14 - Nick and Ben - Full Episode | MTV",3,14,"Friendzone"
"https://www.mtv.com/episodes/cp6xod/friendzone-will-and-trey-season-3-ep-15","Friendzone - Season 3, Ep. 15 - Will and Trey - Full Episode | MTV",3,15,"Friendzone"
"https://www.mtv.com/episodes/v3wknx/friendzone-sieria-and-alantae-season-3-ep-16","Friendzone - Season 3, Ep. 16 - Sieria and Alantae - Full Episode | MTV",3,16,"Friendzone"
"https://www.mtv.com/episodes/vfrrub/friendzone-conner-and-grace-season-3-ep-17","Friendzone - Season 3, Ep. 17 - Conner and Grace - Full Episode | MTV",3,17,"Friendzone"
"https://www.mtv.com/episodes/3fdy0o/friendzone-rob-and-gabriella-season-3-ep-18","Friendzone - Season 3, Ep. 18 - Rob and Gabriella - Full Episode | MTV",3,18,"Friendzone"
"https://www.mtv.com/episodes/yhk8ep/friendzone-cameron-and-martrell-season-3-ep-19","Friendzone - Season 3, Ep. 19 - Cameron and Martrell - Full Episode | MTV",3,19,"Friendzone"
"https://www.mtv.com/episodes/k59jv2/friendzone-michelle-and-tanesha-season-3-ep-2","Friendzone - Season 3, Ep. 2 - Michelle and Tanesha - Full Episode | MTV",3,2,"Friendzone"
"https://www.mtv.com/episodes/vdgj54/friendzone-amanda-and-nichole-season-3-ep-20","Friendzone - Season 3, Ep. 20 - Amanda and Nichole - Full Episode | MTV",3,20,"Friendzone"
"https://www.mtv.com/episodes/4uyv1v/friendzone-ty-and-tiara-season-3-ep-21","Friendzone - Season 3, Ep. 21 - Ty and Tiara - Full Episode | MTV",3,21,"Friendzone"
"https://www.mtv.com/episodes/5mcx2z/friendzone-kim-and-mike-season-3-ep-22","Friendzone - Season 3, Ep. 22 - Kim and Mike - Full Episode | MTV",3,22,"Friendzone"
"https://www.mtv.com/episodes/c2b108/friendzone-annie-and-josh-season-3-ep-3","Friendzone - Season 3, Ep. 3 - Annie and Josh - Full Episode | MTV",3,3,"Friendzone"
"https://www.mtv.com/episodes/lwoono/friendzone-matt-and-maria-season-3-ep-4","Friendzone - Season 3, Ep. 4 - Matt and Maria - Full Episode | MTV",3,4,"Friendzone"
"https://www.mtv.com/episodes/wr112q/friendzone-adauto-and-josie-season-3-ep-5","Friendzone - Season 3, Ep. 5 - Adauto and Josie - Full Episode | MTV",3,5,"Friendzone"
"https://www.mtv.com/episodes/o2evlx/friendzone-shawn-and-sandra-season-3-ep-6","Friendzone - Season 3, Ep. 6 - Shawn and Sandra - Full Episode | MTV",3,6,"Friendzone"
"https://www.mtv.com/episodes/r9ug4v/friendzone-paige-and-kim-season-3-ep-7","Friendzone - Season 3, Ep. 7 - Paige and Kim - Full Episode | MTV",3,7,"Friendzone"
"https://www.mtv.com/episodes/3vsu62/friendzone-alex-and-dan-season-3-ep-8","Friendzone - Season 3, Ep. 8 - Alex and Dan - Full Episode | MTV",3,8,"Friendzone"
"https://www.mtv.com/episodes/fa4ghu/friendzone-manny-and-james-season-3-ep-9","Friendzone - Season 3, Ep. 9 - Manny and James - Full Episode | MTV",3,9,"Friendzone"
"https://www.mtv.com/episodes/a058pz/friendzone-sara-and-ricky-season-4-ep-1","Friendzone - Season 4, Ep. 1 - Sara and Ricky - Full Episode | MTV",4,1,"Friendzone"
"https://www.mtv.com/episodes/wfmljr/friendzone-armani-and-mackenzie-season-4-ep-10","Friendzone - Season 4, Ep. 10 - Armani and Mackenzie - Full Episode | MTV",4,10,"Friendzone"
"https://www.mtv.com/episodes/kc5hj8/friendzone-jimmy-and-kitty-season-4-ep-11","Friendzone - Season 4, Ep. 11 - Jimmy and Kitty - Full Episode | MTV",4,11,"Friendzone"
