Title,Show,Season,Episode,URL,target
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/xyemev, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/4b7ded, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/4b7ded, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/ocmb1j, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/ocmb1j, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/zk7xdp, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/zk7xdp, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/77yay9, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/77yay9, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/mkw533, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/mkw533, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/wr8dkv, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/wr8dkv, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/xb9obx, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/xb9obx, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/1e6q7n, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/1e6q7n, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/7d1e2c, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/7d1e2c, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/3lk3i0, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/3lk3i0, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/nh2jyo, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/nh2jyo, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/ck6qf6, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/ck6qf6, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/ifpn1k, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/ifpn1k, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/8p9i40, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/8p9i40, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/6jzfiq, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/6jzfiq, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/lgktnu, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/lgktnu, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/vnyjel, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/vnyjel, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/gmm07y, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/gmm07y, https://www.paramountplus.com/shows/16-and-pregnant/
"16 and Pregnant",16 and Pregnant,,,https://www.mtv.com/video-clips/mm09ax, https://www.paramountplus.com/shows/16-and-pregnant/
